date,ticker,weight_prev,weight_target,abs_change
2004-12-30,KRDMD,0.1,0.0,0.1
2004-12-30,OYAKC,0.1,0.0,0.1
2004-12-30,RALYH,0.0,0.125,0.125
2004-12-30,SISE,0.1,0.0,0.1
2004-12-30,SKBNK,0.0,0.125,0.125
2004-12-30,TTRAK,0.1,0.0,0.1
2004-12-30,TUPRS,0.1,0.0,0.1
2005-01-03,ANSGR,0.0,0.1,0.1
2005-01-03,BRSAN,0.0,0.1,0.1
2005-01-03,BRYAT,0.125,0.0,0.125
2005-01-03,BSOKE,0.0,0.1,0.1
2005-01-03,CIMSA,0.0,0.1,0.1
2005-01-03,EREGL,0.0,0.1,0.1
2005-01-03,FENER,0.125,0.0,0.125
2005-01-03,GSRAY,0.0,0.1,0.1
2005-01-03,HEKTS,0.125,0.0,0.125
2005-01-03,IEYHO,0.125,0.0,0.125
2005-01-03,IPEKE,0.125,0.0,0.125
2005-01-03,KOZAA,0.125,0.0,0.125
2005-01-03,KRDMD,0.0,0.1,0.1
2005-01-03,OYAKC,0.0,0.1,0.1
2005-01-03,RALYH,0.125,0.0,0.125
2005-01-03,SKBNK,0.125,0.0,0.125
2005-01-03,TTRAK,0.0,0.1,0.1
2005-01-03,TUPRS,0.0,0.1,0.1
2005-02-01,ANSGR,0.1,0.1,0.0
2005-02-01,BRSAN,0.1,0.0,0.1
2005-02-01,BSOKE,0.1,0.1,0.0
2005-02-01,CIMSA,0.1,0.1,0.0
2005-02-01,EREGL,0.1,0.1,0.0
2005-02-01,GSRAY,0.1,0.1,0.0
2005-02-01,HEKTS,0.0,0.1,0.1
2005-02-01,KRDMD,0.1,0.1,0.0
2005-02-01,OYAKC,0.1,0.1,0.0
2005-02-01,TTRAK,0.1,0.1,0.0
2005-02-01,TUPRS,0.1,0.1,0.0
2005-03-01,ANSGR,0.1,0.1,0.0
2005-03-01,BSOKE,0.1,0.1,0.0
2005-03-01,CIMSA,0.1,0.1,0.0
2005-03-01,EREGL,0.1,0.1,0.0
2005-03-01,GSRAY,0.1,0.1,0.0
2005-03-01,HEKTS,0.1,0.0,0.1
2005-03-01,KRDMD,0.1,0.1,0.0
2005-03-01,OYAKC,0.1,0.1,0.0
2005-03-01,SKBNK,0.0,0.1,0.1
2005-03-01,TTRAK,0.1,0.1,0.0
2005-03-01,TUPRS,0.1,0.1,0.0
2005-04-01,ANSGR,0.1,0.1,0.0
2005-04-01,BSOKE,0.1,0.1,0.0
2005-04-01,CIMSA,0.1,0.0,0.1
2005-04-01,CLEBI,0.0,0.1,0.1
2005-04-01,EREGL,0.1,0.1,0.0
2005-04-01,FROTO,0.0,0.1,0.1
2005-04-01,GSRAY,0.1,0.1,0.0
2005-04-01,KRDMD,0.1,0.1,0.0
2005-04-01,OYAKC,0.1,0.1,0.0
2005-04-01,SKBNK,0.1,0.0,0.1
2005-04-01,TTRAK,0.1,0.1,0.0
2005-04-01,TUPRS,0.1,0.1,0.0
2005-05-02,ANSGR,0.1,0.1,0.0
2005-05-02,BSOKE,0.1,0.1,0.0
2005-05-02,CIMSA,0.0,0.1,0.1
2005-05-02,CLEBI,0.1,0.0,0.1
2005-05-02,EREGL,0.1,0.1,0.0
2005-05-02,FROTO,0.1,0.1,0.0
2005-05-02,GSRAY,0.1,0.1,0.0
2005-05-02,KRDMD,0.1,0.1,0.0
2005-05-02,OYAKC,0.1,0.1,0.0
2005-05-02,TTRAK,0.1,0.1,0.0
2005-05-02,TUPRS,0.1,0.1,0.0
2005-06-01,ANSGR,0.1,0.1,0.0
2005-06-01,BSOKE,0.1,0.1,0.0
2005-06-01,CIMSA,0.1,0.1,0.0
2005-06-01,DOAS,0.0,0.1,0.1
2005-06-01,EREGL,0.1,0.1,0.0
2005-06-01,FROTO,0.1,0.0,0.1
2005-06-01,GSRAY,0.1,0.1,0.0
2005-06-01,KRDMD,0.1,0.1,0.0
2005-06-01,OYAKC,0.1,0.1,0.0
2005-06-01,TTRAK,0.1,0.1,0.0
2005-06-01,TUPRS,0.1,0.1,0.0
2005-07-01,ANSGR,0.1,0.1,0.0
2005-07-01,BRYAT,0.0,0.1,0.1
2005-07-01,BSOKE,0.1,0.0,0.1
2005-07-01,CIMSA,0.1,0.1,0.0
2005-07-01,DOAS,0.1,0.1,0.0
2005-07-01,EREGL,0.1,0.1,0.0
2005-07-01,GSRAY,0.1,0.1,0.0
2005-07-01,KRDMD,0.1,0.0,0.1
2005-07-01,OYAKC,0.1,0.1,0.0
2005-07-01,SISE,0.0,0.1,0.1
2005-07-01,TTRAK,0.1,0.1,0.0
2005-07-01,TUPRS,0.1,0.1,0.0
2005-08-01,ANSGR,0.1,0.1,0.0
2005-08-01,BRYAT,0.1,0.1,0.0
2005-08-01,CIMSA,0.1,0.1,0.0
2005-08-01,DOAS,0.1,0.1,0.0
2005-08-01,EREGL,0.1,0.1,0.0
2005-08-01,FROTO,0.0,0.1,0.1
2005-08-01,GSRAY,0.1,0.1,0.0
2005-08-01,OYAKC,0.1,0.1,0.0
2005-08-01,SISE,0.1,0.0,0.1
2005-08-01,TTRAK,0.1,0.1,0.0
2005-08-01,TUPRS,0.1,0.1,0.0
2005-09-01,ANSGR,0.1,0.0,0.1
2005-09-01,BRYAT,0.1,0.1,0.0
2005-09-01,BSOKE,0.0,0.1,0.1
2005-09-01,CIMSA,0.1,0.1,0.0
2005-09-01,DOAS,0.1,0.1,0.0
2005-09-01,EREGL,0.1,0.1,0.0
2005-09-01,FROTO,0.1,0.1,0.0
2005-09-01,GSRAY,0.1,0.1,0.0
2005-09-01,OYAKC,0.1,0.1,0.0
2005-09-01,TTRAK,0.1,0.1,0.0
2005-09-01,TUPRS,0.1,0.1,0.0
2005-10-03,BRYAT,0.1,0.1,0.0
2005-10-03,BSOKE,0.1,0.0,0.1
2005-10-03,CIMSA,0.1,0.1,0.0
2005-10-03,CLEBI,0.0,0.1,0.1
2005-10-03,DOAS,0.1,0.1,0.0
2005-10-03,EREGL,0.1,0.1,0.0
2005-10-03,FROTO,0.1,0.1,0.0
2005-10-03,GSRAY,0.1,0.1,0.0
2005-10-03,OYAKC,0.1,0.1,0.0
2005-10-03,TTRAK,0.1,0.1,0.0
2005-10-03,TUPRS,0.1,0.1,0.0
2005-11-01,BRYAT,0.1,0.1,0.0
2005-11-01,CIMSA,0.1,0.1,0.0
2005-11-01,CLEBI,0.1,0.1,0.0
2005-11-01,DOAS,0.1,0.1,0.0
2005-11-01,EREGL,0.1,0.1,0.0
2005-11-01,FROTO,0.1,0.1,0.0
2005-11-01,GSRAY,0.1,0.1,0.0
2005-11-01,OYAKC,0.1,0.1,0.0
2005-11-01,TTRAK,0.1,0.1,0.0
2005-11-01,TUPRS,0.1,0.1,0.0
2005-12-01,ANSGR,0.0,0.1,0.1
2005-12-01,BRYAT,0.1,0.1,0.0
2005-12-01,CIMSA,0.1,0.1,0.0
2005-12-01,CLEBI,0.1,0.0,0.1
2005-12-01,DOAS,0.1,0.1,0.0
2005-12-01,EREGL,0.1,0.1,0.0
2005-12-01,FROTO,0.1,0.1,0.0
2005-12-01,GSRAY,0.1,0.0,0.1
2005-12-01,OYAKC,0.1,0.1,0.0
2005-12-01,TTRAK,0.1,0.1,0.0
2005-12-01,TUPRS,0.1,0.1,0.0
2005-12-01,VAKBN,0.0,0.1,0.1
2005-12-31,ANSGR,0.1,0.0,0.1
2005-12-31,BRYAT,0.1,0.0,0.1
2005-12-31,CIMSA,0.1,0.0,0.1
2005-12-31,DOAS,0.1,0.0,0.1
2005-12-31,EREGL,0.1,0.0,0.1
2005-12-31,FENER,0.0,0.3333333333333333,0.3333333333333333
2005-12-31,FROTO,0.1,0.0,0.1
2005-12-31,GSRAY,0.0,0.3333333333333333,0.3333333333333333
2005-12-31,OYAKC,0.1,0.0,0.1
2005-12-31,TTRAK,0.1,0.0,0.1
2005-12-31,TUPRS,0.1,0.0,0.1
2005-12-31,VAKBN,0.1,0.3333333333333333,0.2333333333333333
2006-01-02,BSOKE,0.0,0.1,0.1
2006-01-02,CIMSA,0.0,0.1,0.1
2006-01-02,CLEBI,0.0,0.1,0.1
2006-01-02,DOAS,0.0,0.1,0.1
2006-01-02,EREGL,0.0,0.1,0.1
2006-01-02,FENER,0.3333333333333333,0.0,0.3333333333333333
2006-01-02,FROTO,0.0,0.1,0.1
2006-01-02,GSRAY,0.3333333333333333,0.0,0.3333333333333333
2006-01-02,OYAKC,0.0,0.1,0.1
2006-01-02,SKBNK,0.0,0.1,0.1
2006-01-02,TTRAK,0.0,0.1,0.1
2006-01-02,TUPRS,0.0,0.1,0.1
2006-01-02,VAKBN,0.3333333333333333,0.0,0.3333333333333333
2006-02-01,ANSGR,0.0,0.1,0.1
2006-02-01,BRYAT,0.0,0.1,0.1
2006-02-01,BSOKE,0.1,0.0,0.1
2006-02-01,CIMSA,0.1,0.1,0.0
2006-02-01,CLEBI,0.1,0.1,0.0
2006-02-01,DOAS,0.1,0.1,0.0
2006-02-01,EREGL,0.1,0.1,0.0
2006-02-01,FROTO,0.1,0.0,0.1
2006-02-01,GSRAY,0.0,0.1,0.1
2006-02-01,OYAKC,0.1,0.1,0.0
2006-02-01,SKBNK,0.1,0.0,0.1
2006-02-01,TTRAK,0.1,0.1,0.0
2006-02-01,TUPRS,0.1,0.1,0.0
2006-03-01,ANSGR,0.1,0.0,0.1
2006-03-01,BRYAT,0.1,0.1,0.0
2006-03-01,BTCIM,0.0,0.1,0.1
2006-03-01,CIMSA,0.1,0.0,0.1
2006-03-01,CLEBI,0.1,0.1,0.0
2006-03-01,DOAS,0.1,0.1,0.0
2006-03-01,EREGL,0.1,0.1,0.0
2006-03-01,GSRAY,0.1,0.0,0.1
2006-03-01,HEKTS,0.0,0.1,0.1
2006-03-01,OTKAR,0.0,0.1,0.1
2006-03-01,OYAKC,0.1,0.1,0.0
2006-03-01,TTRAK,0.1,0.1,0.0
2006-03-01,TUPRS,0.1,0.1,0.0
2006-04-03,BRYAT,0.1,0.0,0.1
2006-04-03,BSOKE,0.0,0.1,0.1
2006-04-03,BTCIM,0.1,0.0,0.1
2006-04-03,CIMSA,0.0,0.1,0.1
2006-04-03,CLEBI,0.1,0.0,0.1
2006-04-03,DOAS,0.1,0.1,0.0
2006-04-03,EREGL,0.1,0.1,0.0
2006-04-03,FROTO,0.0,0.1,0.1
2006-04-03,GSRAY,0.0,0.1,0.1
2006-04-03,HEKTS,0.1,0.0,0.1
2006-04-03,IPEKE,0.0,0.1,0.1
2006-04-03,OTKAR,0.1,0.0,0.1
2006-04-03,OYAKC,0.1,0.1,0.0
2006-04-03,TTRAK,0.1,0.1,0.0
2006-04-03,TUPRS,0.1,0.1,0.0
2006-05-01,ANSGR,0.0,0.1,0.1
2006-05-01,BSOKE,0.1,0.1,0.0
2006-05-01,CIMSA,0.1,0.1,0.0
2006-05-01,DOAS,0.1,0.1,0.0
2006-05-01,EREGL,0.1,0.1,0.0
2006-05-01,FROTO,0.1,0.1,0.0
2006-05-01,GSRAY,0.1,0.0,0.1
2006-05-01,IPEKE,0.1,0.0,0.1
2006-05-01,OYAKC,0.1,0.1,0.0
2006-05-01,TTRAK,0.1,0.1,0.0
2006-05-01,TUPRS,0.1,0.1,0.0
2006-05-01,VAKBN,0.0,0.1,0.1
2006-06-01,ANSGR,0.1,0.0,0.1
2006-06-01,BRYAT,0.0,0.1,0.1
2006-06-01,BSOKE,0.1,0.1,0.0
2006-06-01,CIMSA,0.1,0.1,0.0
2006-06-01,CLEBI,0.0,0.1,0.1
2006-06-01,DOAS,0.1,0.0,0.1
2006-06-01,EGEEN,0.0,0.1,0.1
2006-06-01,EREGL,0.1,0.0,0.1
2006-06-01,FROTO,0.1,0.1,0.0
2006-06-01,GSRAY,0.0,0.1,0.1
2006-06-01,OYAKC,0.1,0.1,0.0
2006-06-01,TTRAK,0.1,0.1,0.0
2006-06-01,TUPRS,0.1,0.1,0.0
2006-06-01,VAKBN,0.1,0.0,0.1
2006-07-03,BRYAT,0.1,0.0,0.1
2006-07-03,BSOKE,0.1,0.1,0.0
2006-07-03,BTCIM,0.0,0.1,0.1
2006-07-03,CIMSA,0.1,0.0,0.1
2006-07-03,CLEBI,0.1,0.0,0.1
2006-07-03,DOHOL,0.0,0.1,0.1
2006-07-03,EGEEN,0.1,0.0,0.1
2006-07-03,EREGL,0.0,0.1,0.1
2006-07-03,FROTO,0.1,0.0,0.1
2006-07-03,GSRAY,0.1,0.1,0.0
2006-07-03,KOZAA,0.0,0.1,0.1
2006-07-03,OYAKC,0.1,0.1,0.0
2006-07-03,TCELL,0.0,0.1,0.1
2006-07-03,TTRAK,0.1,0.1,0.0
2006-07-03,TUPRS,0.1,0.1,0.0
2006-08-01,BRYAT,0.0,0.1,0.1
2006-08-01,BSOKE,0.1,0.1,0.0
2006-08-01,BTCIM,0.1,0.0,0.1
2006-08-01,CIMSA,0.0,0.1,0.1
2006-08-01,DOHOL,0.1,0.0,0.1
2006-08-01,EGEEN,0.0,0.1,0.1
2006-08-01,EREGL,0.1,0.0,0.1
2006-08-01,GSRAY,0.1,0.0,0.1
2006-08-01,IPEKE,0.0,0.1,0.1
2006-08-01,KOZAA,0.1,0.1,0.0
2006-08-01,OTKAR,0.0,0.1,0.1
2006-08-01,OYAKC,0.1,0.1,0.0
2006-08-01,TCELL,0.1,0.0,0.1
2006-08-01,TTRAK,0.1,0.1,0.0
2006-08-01,TUPRS,0.1,0.1,0.0
2006-09-01,AKSA,0.0,0.1,0.1
2006-09-01,BRYAT,0.1,0.0,0.1
2006-09-01,BSOKE,0.1,0.1,0.0
2006-09-01,CIMSA,0.1,0.1,0.0
2006-09-01,CLEBI,0.0,0.1,0.1
2006-09-01,EGEEN,0.1,0.0,0.1
2006-09-01,FROTO,0.0,0.1,0.1
2006-09-01,IPEKE,0.1,0.1,0.0
2006-09-01,KOZAA,0.1,0.0,0.1
2006-09-01,OTKAR,0.1,0.1,0.0
2006-09-01,OYAKC,0.1,0.1,0.0
2006-09-01,TTRAK,0.1,0.1,0.0
2006-09-01,TUPRS,0.1,0.1,0.0
2006-09-30,AKSA,0.1,0.0,0.1
2006-09-30,BSOKE,0.1,0.0,0.1
2006-09-30,CIMSA,0.1,0.0,0.1
2006-09-30,CLEBI,0.1,0.0,0.1
2006-09-30,FENER,0.0,0.5,0.5
2006-09-30,FROTO,0.1,0.0,0.1
2006-09-30,GSRAY,0.0,0.5,0.5
2006-09-30,IPEKE,0.1,0.0,0.1
2006-09-30,OTKAR,0.1,0.0,0.1
2006-09-30,OYAKC,0.1,0.0,0.1
2006-09-30,TTRAK,0.1,0.0,0.1
2006-09-30,TUPRS,0.1,0.0,0.1
2006-10-02,BSOKE,0.0,0.1,0.1
2006-10-02,BTCIM,0.0,0.1,0.1
2006-10-02,CIMSA,0.0,0.1,0.1
2006-10-02,CLEBI,0.0,0.1,0.1
2006-10-02,EGEEN,0.0,0.1,0.1
2006-10-02,FENER,0.5,0.0,0.5
2006-10-02,FROTO,0.0,0.1,0.1
2006-10-02,GSRAY,0.5,0.0,0.5
2006-10-02,OTKAR,0.0,0.1,0.1
2006-10-02,OYAKC,0.0,0.1,0.1
2006-10-02,TTRAK,0.0,0.1,0.1
2006-10-02,TUPRS,0.0,0.1,0.1
2006-11-01,BSOKE,0.1,0.0,0.1
2006-11-01,BTCIM,0.1,0.0,0.1
2006-11-01,CIMSA,0.1,0.0,0.1
2006-11-01,CLEBI,0.1,0.0,0.1
2006-11-01,DOAS,0.0,0.1,0.1
2006-11-01,EGEEN,0.1,0.1,0.0
2006-11-01,EREGL,0.0,0.1,0.1
2006-11-01,FROTO,0.1,0.1,0.0
2006-11-01,HEKTS,0.0,0.1,0.1
2006-11-01,KRDMD,0.0,0.1,0.1
2006-11-01,OTKAR,0.1,0.0,0.1
2006-11-01,OYAKC,0.1,0.1,0.0
2006-11-01,TTRAK,0.1,0.1,0.0
2006-11-01,TUPRS,0.1,0.1,0.0
2006-11-01,VAKBN,0.0,0.1,0.1
2006-12-01,DOAS,0.1,0.0,0.1
2006-12-01,EGEEN,0.1,0.1,0.0
2006-12-01,EREGL,0.1,0.0,0.1
2006-12-01,FROTO,0.1,0.1,0.0
2006-12-01,GSRAY,0.0,0.1,0.1
2006-12-01,HEKTS,0.1,0.1,0.0
2006-12-01,IPEKE,0.0,0.1,0.1
2006-12-01,KOZAA,0.0,0.1,0.1
2006-12-01,KRDMD,0.1,0.0,0.1
2006-12-01,OTKAR,0.0,0.1,0.1
2006-12-01,OYAKC,0.1,0.1,0.0
2006-12-01,TTRAK,0.1,0.1,0.0
2006-12-01,TUPRS,0.1,0.1,0.0
2006-12-01,VAKBN,0.1,0.0,0.1
2006-12-31,EGEEN,0.1,0.0,0.1
2006-12-31,FENER,0.0,0.5,0.5
2006-12-31,FROTO,0.1,0.0,0.1
2006-12-31,GSRAY,0.1,0.5,0.4
2006-12-31,HEKTS,0.1,0.0,0.1
2006-12-31,IPEKE,0.1,0.0,0.1
2006-12-31,KOZAA,0.1,0.0,0.1
2006-12-31,OTKAR,0.1,0.0,0.1
2006-12-31,OYAKC,0.1,0.0,0.1
2006-12-31,TTRAK,0.1,0.0,0.1
2006-12-31,TUPRS,0.1,0.0,0.1
2007-01-01,BSOKE,0.0,0.1,0.1
2007-01-01,CIMSA,0.0,0.1,0.1
2007-01-01,EGEEN,0.0,0.1,0.1
2007-01-01,FENER,0.5,0.0,0.5
2007-01-01,FROTO,0.0,0.1,0.1
2007-01-01,GSRAY,0.5,0.0,0.5
2007-01-01,IPEKE,0.0,0.1,0.1
2007-01-01,KOZAA,0.0,0.1,0.1
2007-01-01,OTKAR,0.0,0.1,0.1
2007-01-01,OYAKC,0.0,0.1,0.1
2007-01-01,TTRAK,0.0,0.1,0.1
2007-01-01,TUPRS,0.0,0.1,0.1
2007-02-01,BSOKE,0.1,0.0,0.1
2007-02-01,CIMSA,0.1,0.1,0.0
2007-02-01,DOAS,0.0,0.1,0.1
2007-02-01,EGEEN,0.1,0.0,0.1
2007-02-01,FROTO,0.1,0.1,0.0
2007-02-01,GSRAY,0.0,0.1,0.1
2007-02-01,GUBRF,0.0,0.1,0.1
2007-02-01,IPEKE,0.1,0.0,0.1
2007-02-01,KOZAA,0.1,0.1,0.0
2007-02-01,KRDMD,0.0,0.1,0.1
2007-02-01,OTKAR,0.1,0.0,0.1
2007-02-01,OYAKC,0.1,0.1,0.0
2007-02-01,TTRAK,0.1,0.1,0.0
2007-02-01,TUPRS,0.1,0.1,0.0
2007-03-01,BSOKE,0.0,0.1,0.1
2007-03-01,BTCIM,0.0,0.1,0.1
2007-03-01,CIMSA,0.1,0.1,0.0
2007-03-01,DOAS,0.1,0.0,0.1
2007-03-01,FENER,0.0,0.1,0.1
2007-03-01,FROTO,0.1,0.1,0.0
2007-03-01,GSRAY,0.1,0.1,0.0
2007-03-01,GUBRF,0.1,0.0,0.1
2007-03-01,KOZAA,0.1,0.0,0.1
2007-03-01,KRDMD,0.1,0.1,0.0
2007-03-01,OYAKC,0.1,0.1,0.0
2007-03-01,TTRAK,0.1,0.1,0.0
2007-03-01,TUPRS,0.1,0.1,0.0
2007-03-31,BSOKE,0.1,0.0,0.1
2007-03-31,BTCIM,0.1,0.0,0.1
2007-03-31,CIMSA,0.1,0.0,0.1
2007-03-31,FENER,0.1,0.5,0.4
2007-03-31,FROTO,0.1,0.0,0.1
2007-03-31,GSRAY,0.1,0.5,0.4
2007-03-31,KRDMD,0.1,0.0,0.1
2007-03-31,OYAKC,0.1,0.0,0.1
2007-03-31,TTRAK,0.1,0.0,0.1
2007-03-31,TUPRS,0.1,0.0,0.1
2007-04-02,BSOKE,0.0,0.1,0.1
2007-04-02,BTCIM,0.0,0.1,0.1
2007-04-02,CIMSA,0.0,0.1,0.1
2007-04-02,EREGL,0.0,0.1,0.1
2007-04-02,FENER,0.5,0.0,0.5
2007-04-02,FROTO,0.0,0.1,0.1
2007-04-02,GSRAY,0.5,0.0,0.5
2007-04-02,KRDMD,0.0,0.1,0.1
2007-04-02,OTKAR,0.0,0.1,0.1
2007-04-02,OYAKC,0.0,0.1,0.1
2007-04-02,TTRAK,0.0,0.1,0.1
2007-04-02,TUPRS,0.0,0.1,0.1
2007-05-01,BSOKE,0.1,0.1,0.0
2007-05-01,BTCIM,0.1,0.1,0.0
2007-05-01,CIMSA,0.1,0.1,0.0
2007-05-01,EREGL,0.1,0.1,0.0
2007-05-01,FROTO,0.1,0.1,0.0
2007-05-01,GSRAY,0.0,0.1,0.1
2007-05-01,KRDMD,0.1,0.1,0.0
2007-05-01,OTKAR,0.1,0.0,0.1
2007-05-01,OYAKC,0.1,0.1,0.0
2007-05-01,TTRAK,0.1,0.1,0.0
2007-05-01,TUPRS,0.1,0.1,0.0
2007-06-01,BSOKE,0.1,0.1,0.0
2007-06-01,BTCIM,0.1,0.0,0.1
2007-06-01,CIMSA,0.1,0.1,0.0
2007-06-01,EGEEN,0.0,0.1,0.1
2007-06-01,EREGL,0.1,0.0,0.1
2007-06-01,FROTO,0.1,0.1,0.0
2007-06-01,GSRAY,0.1,0.1,0.0
2007-06-01,IPEKE,0.0,0.1,0.1
2007-06-01,KRDMD,0.1,0.1,0.0
2007-06-01,OYAKC,0.1,0.1,0.0
2007-06-01,TTRAK,0.1,0.1,0.0
2007-06-01,TUPRS,0.1,0.1,0.0
2007-06-30,BSOKE,0.1,0.0,0.1
2007-06-30,CIMSA,0.1,0.0,0.1
2007-06-30,EGEEN,0.1,0.0,0.1
2007-06-30,FENER,0.0,0.5,0.5
2007-06-30,FROTO,0.1,0.0,0.1
2007-06-30,GSRAY,0.1,0.5,0.4
2007-06-30,IPEKE,0.1,0.0,0.1
2007-06-30,KRDMD,0.1,0.0,0.1
2007-06-30,OYAKC,0.1,0.0,0.1
2007-06-30,TTRAK,0.1,0.0,0.1
2007-06-30,TUPRS,0.1,0.0,0.1
2007-07-02,BRSAN,0.0,0.1,0.1
2007-07-02,BSOKE,0.0,0.1,0.1
2007-07-02,CIMSA,0.0,0.1,0.1
2007-07-02,FENER,0.5,0.0,0.5
2007-07-02,FROTO,0.0,0.1,0.1
2007-07-02,GSRAY,0.5,0.0,0.5
2007-07-02,GUBRF,0.0,0.1,0.1
2007-07-02,HALKB,0.0,0.1,0.1
2007-07-02,KRDMD,0.0,0.1,0.1
2007-07-02,OYAKC,0.0,0.1,0.1
2007-07-02,TTRAK,0.0,0.1,0.1
2007-07-02,TUPRS,0.0,0.1,0.1
2007-08-01,BRSAN,0.1,0.1,0.0
2007-08-01,BRYAT,0.0,0.1,0.1
2007-08-01,BSOKE,0.1,0.1,0.0
2007-08-01,CIMSA,0.1,0.1,0.0
2007-08-01,FROTO,0.1,0.1,0.0
2007-08-01,GSRAY,0.0,0.1,0.1
2007-08-01,GUBRF,0.1,0.0,0.1
2007-08-01,HALKB,0.1,0.0,0.1
2007-08-01,KRDMD,0.1,0.1,0.0
2007-08-01,OYAKC,0.1,0.1,0.0
2007-08-01,TTRAK,0.1,0.1,0.0
2007-08-01,TUPRS,0.1,0.1,0.0
2007-09-03,BRSAN,0.1,0.1,0.0
2007-09-03,BRYAT,0.1,0.0,0.1
2007-09-03,BSOKE,0.1,0.0,0.1
2007-09-03,CIMSA,0.1,0.1,0.0
2007-09-03,EREGL,0.0,0.1,0.1
2007-09-03,FROTO,0.1,0.1,0.0
2007-09-03,GSRAY,0.1,0.1,0.0
2007-09-03,HALKB,0.0,0.1,0.1
2007-09-03,KRDMD,0.1,0.1,0.0
2007-09-03,OYAKC,0.1,0.1,0.0
2007-09-03,TTRAK,0.1,0.1,0.0
2007-09-03,TUPRS,0.1,0.1,0.0
2007-09-30,BRSAN,0.1,0.0,0.1
2007-09-30,CIMSA,0.1,0.0,0.1
2007-09-30,EREGL,0.1,0.0,0.1
2007-09-30,FENER,0.0,0.5,0.5
2007-09-30,FROTO,0.1,0.0,0.1
2007-09-30,GSRAY,0.1,0.5,0.4
2007-09-30,HALKB,0.1,0.0,0.1
2007-09-30,KRDMD,0.1,0.0,0.1
2007-09-30,OYAKC,0.1,0.0,0.1
2007-09-30,TTRAK,0.1,0.0,0.1
2007-09-30,TUPRS,0.1,0.0,0.1
2007-10-01,BRSAN,0.0,0.1,0.1
2007-10-01,BSOKE,0.0,0.1,0.1
2007-10-01,CIMSA,0.0,0.1,0.1
2007-10-01,CLEBI,0.0,0.1,0.1
2007-10-01,FENER,0.5,0.0,0.5
2007-10-01,FROTO,0.0,0.1,0.1
2007-10-01,GSRAY,0.5,0.0,0.5
2007-10-01,KRDMD,0.0,0.1,0.1
2007-10-01,OYAKC,0.0,0.1,0.1
2007-10-01,SKBNK,0.0,0.1,0.1
2007-10-01,TTRAK,0.0,0.1,0.1
2007-10-01,TUPRS,0.0,0.1,0.1
2007-11-01,AKSA,0.0,0.1,0.1
2007-11-01,BRSAN,0.1,0.0,0.1
2007-11-01,BSOKE,0.1,0.1,0.0
2007-11-01,CIMSA,0.1,0.1,0.0
2007-11-01,CLEBI,0.1,0.0,0.1
2007-11-01,EREGL,0.0,0.1,0.1
2007-11-01,FROTO,0.1,0.1,0.0
2007-11-01,GSRAY,0.0,0.1,0.1
2007-11-01,KRDMD,0.1,0.1,0.0
2007-11-01,OYAKC,0.1,0.1,0.0
2007-11-01,SKBNK,0.1,0.0,0.1
2007-11-01,TTRAK,0.1,0.1,0.0
2007-11-01,TUPRS,0.1,0.1,0.0
2007-12-03,AKSA,0.1,0.0,0.1
2007-12-03,BSOKE,0.1,0.0,0.1
2007-12-03,CIMSA,0.1,0.1,0.0
2007-12-03,CLEBI,0.0,0.1,0.1
2007-12-03,EREGL,0.1,0.0,0.1
2007-12-03,FROTO,0.1,0.1,0.0
2007-12-03,GSRAY,0.1,0.1,0.0
2007-12-03,HALKB,0.0,0.1,0.1
2007-12-03,KRDMD,0.1,0.1,0.0
2007-12-03,OYAKC,0.1,0.1,0.0
2007-12-03,TCELL,0.0,0.1,0.1
2007-12-03,TTRAK,0.1,0.1,0.0
2007-12-03,TUPRS,0.1,0.1,0.0
2008-01-01,CIMSA,0.1,0.1,0.0
2008-01-01,CLEBI,0.1,0.0,0.1
2008-01-01,FROTO,0.1,0.1,0.0
2008-01-01,GSRAY,0.1,0.1,0.0
2008-01-01,GUBRF,0.0,0.1,0.1
2008-01-01,HALKB,0.1,0.1,0.0
2008-01-01,KRDMD,0.1,0.1,0.0
2008-01-01,MGROS,0.0,0.1,0.1
2008-01-01,OYAKC,0.1,0.1,0.0
2008-01-01,TCELL,0.1,0.0,0.1
2008-01-01,TTRAK,0.1,0.1,0.0
2008-01-01,TUPRS,0.1,0.1,0.0
2008-02-01,BRYAT,0.0,0.1,0.1
2008-02-01,CIMSA,0.1,0.1,0.0
2008-02-01,FROTO,0.1,0.1,0.0
2008-02-01,GSRAY,0.1,0.1,0.0
2008-02-01,GUBRF,0.1,0.1,0.0
2008-02-01,HALKB,0.1,0.0,0.1
2008-02-01,HEKTS,0.0,0.1,0.1
2008-02-01,KRDMD,0.1,0.0,0.1
2008-02-01,MGROS,0.1,0.0,0.1
2008-02-01,OTKAR,0.0,0.1,0.1
2008-02-01,OYAKC,0.1,0.1,0.0
2008-02-01,TTRAK,0.1,0.1,0.0
2008-02-01,TUPRS,0.1,0.1,0.0
2008-03-03,BRYAT,0.1,0.1,0.0
2008-03-03,CIMSA,0.1,0.1,0.0
2008-03-03,CLEBI,0.0,0.1,0.1
2008-03-03,EGEEN,0.0,0.1,0.1
2008-03-03,FROTO,0.1,0.1,0.0
2008-03-03,GSRAY,0.1,0.1,0.0
2008-03-03,GUBRF,0.1,0.1,0.0
2008-03-03,HEKTS,0.1,0.0,0.1
2008-03-03,OTKAR,0.1,0.0,0.1
2008-03-03,OYAKC,0.1,0.1,0.0
